,id,full_text,favorites,retweets,created_at
116,1550096326754435073,"@cz_binance I agree, we need to star idolising people. It is shocking to see the lack of character strength in this space.
Elon sells, FED increases interest rates, blah blah blah.
Next Michael Saylor sells and once again everyone's panicking.
Let's study up instead.",8,0,2022-07-21 12:32:18+00:00
117,1550095384881553410,"Now that the European CB is hiking interest rates, this should take some attention away from the dollar and indicate a top, especially as the Fed is about to pivot away from tightening just as the ECB starts.",0,0,2022-07-21 12:28:33+00:00
118,1550095029523324930,"BlackRock loses $1.7T in the first six months of 2022.

🤔 Wallstreet hasn’t even started to feel the effect of the Fed interest rate hikes.  Nobody talks about lag-time of the effect of rate hikes.

Nowhere close to a “bottom”.  More market downside coming.  

#FoxBusiness #CNBC",1,0,2022-07-21 12:27:09+00:00
119,1550092809818050562,"The European Central Bank increased interest rates by 50 basis points.

#inflation #interestrate #centralbank #latest #recession #fed #europe #usa",0,0,2022-07-21 12:18:19+00:00
120,1550092332883755010,"@ussoccer 
Why are conflicts of interest always a problem, over and over.
&amp; the fed's opaque, it hates women (NWSL scandals, visa fraud, etc.), it shuns Latino fans...
Can only imagine what bright lights to the corners of Soccer House might illuminate. smh
@GrantWahl @herculezg https://t.co/7WFx8rTrXm",0,0,2022-07-21 12:16:26+00:00
121,1550090090944364549,"@rocknrollgarag1 I'm fed upnwith this cheap questions every day.
A million albums to go to fill Twitter with this.
I'm not interested in other people's favourite songs, don't know all that people. Like my favourite songs doesn't interest other people here at all.
By.",0,0,2022-07-21 12:07:31+00:00
122,1550089041705672707,@xcsler @AlanHar120 QE. Fed can do this on their own without legislation &amp; lift financial markets. Of course interest rates cuts which increases money supply to the real economy. The usual.,0,0,2022-07-21 12:03:21+00:00
123,1550088693574246401,"Nothing to see here. 

I’m sure a global real estate bubble collapse, rising interest rates, decreasing stimulus, negative wage growth, shrinking profit margins, layoffs and famine in the Fall are all extremely bullish for risk assets.

https://t.co/abg6Kau4Ns",1,0,2022-07-21 12:01:58+00:00
124,1550088201347506178,"@RBReich Get rid of the Federal Reserve Banking System (The Fed), and stop printing currency out of thin air and lending it to everyone for principal and interest.  These guys are the ones that own and control all those wayward corporations.",0,0,2022-07-21 12:00:01+00:00
125,1550087101613350915,@haridara Due to Acute Inflation in US..Fed Reserve has Hiked interest rates. It makes US Bonds more attractive for investors who'r therefore withdrawing their money from Other Countries &amp; diverting to US Bonds. This outflow of USD is putting pressure on Local Currencies making USD strong.,175,32,2022-07-21 11:55:38+00:00
126,1550085922598838273,"many believe that the Fed will abandon the idea of ​​raising interest rates by 100 basis points at the next meeting, and the market will be able to realize a rebound.",0,0,2022-07-21 11:50:57+00:00
127,1550085684685414402,@P26045633Dennis @KCCINews You mean when the Fed wanted to increase interest rates back in 2018 but the President complained that the Fed was only doing it to hurt him?,0,0,2022-07-21 11:50:01+00:00
128,1550085311794913281,"@TheOneLanceB Would that play apply to FX as well? 

Main reason I tend to remove much interest from news of Fed / central banks is that I assume algos / institutions will always be able to pick it up faster than me",0,0,2022-07-21 11:48:32+00:00
129,1550083764935659520,@TheMoonCarl The guy is smart he sells a week before the fed increases the interest rate to avoid the dump. He will eventually buy back and start shilling crypto again.,12,0,2022-07-21 11:42:23+00:00
130,1550083000670584833,"⁦@federalreserve⁩ All Fed members need to read &amp; heed this from one of your former colleagues. PLEASE!!
The Fed Needs to Act Like the Tortoise, Not the Hare by Alan S. Blinder https://t.co/cHyIoRmwVG",0,0,2022-07-21 11:39:21+00:00
131,1550082531961233409,"All the news reports are like

""Mortgage demand drops to a 22-year low...""

""as climbing rates put monthly payments out of reach.""

What they fail to mention is mortgage rates have been as high as 18%, with the fed interest rate hitting 20%.

If what they say about fed rate...",0,0,2022-07-21 11:37:29+00:00
132,1550082426029891584,"Do you believe the Fed will raise interest rates high enough to squash prices and conjunctively bankrupt the thousands of zombie banks, corporations and countries that currently exist because of ZIRP?",0,0,2022-07-21 11:37:04+00:00
133,1550080621191520256,"$USD

🇺🇸

📰 Event: Fed Interest Rate Decision 

⚠️ Importance: High 🔥🔥🔥 
⌚ When: 2022-07-27 19:00 GMT 
⏳ In: 6d, 6h, 41m 

#audusd #btcusd #eurusd #gbpusd #nzdusd #usdcad #usdchf #usdjpy #xagusd #xauusd #xptusd 

#trading #forex #USD #news #trends",0,0,2022-07-21 11:29:53+00:00
134,1550079449420677121,"Rupee slips to historic low at 80.05 a dollar
“Concerns about the interest rate normalisation path of the U.S. Fed and the deteriorating growth environment, have led to a global flight to the dollar.” said @sugandhasach, VP - Commodities and Currency Reseach (1/7)

#Currency",2,2,2022-07-21 11:25:14+00:00
135,1550078904639053824,"Due to the increasing epidemics in the world and the #coronavirus epidemic that has increased in recent weeks, I believe that the #FED will keep the interest rate constant or increase it by 0.25 basis points, it is not investment advice. #Bitcoin #economy #Binance #ceek #faiz https://t.co/ZoflQcg4WS",1,1,2022-07-21 11:23:04+00:00
136,1550078272460955650,"”…Fed be­ing led around by the mer­cu­r­ial mar­kets.”

The point: #Fed being so late means it wants to catch up as fast as markets let it. If markets give a green light for a faster catch up without melting completely, the Fed locks that in. 

 https://t.co/rOkqM8a4Ch",0,0,2022-07-21 11:20:33+00:00
137,1550077421738663936,"Otherwise, for the macro investors, cash remains king. Until we see inflation pivot, interest rates decrease &amp; a dovish stance from the FED, we can assume that there is more pain to come. Different indicators suggest that we have not yet seen a macro bottom.",6,0,2022-07-21 11:17:11+00:00
138,1550074613253685249,"⁦⁦@Claudia_Sahm⁩: 

“There is a discourse building, not at the Fed but among some of my peers, that not only should we be risking a recession, we should be causing a recession. It would be reckless. It would be heartless.”

https://t.co/vksNV8FgBj",0,0,2022-07-21 11:06:01+00:00
139,1550073108404482048,"In the coming days, you will hear more about the upcoming Federal Reserve meetings on July 26 and 27, where it will decide whether to raise interest rates for the fourth time this year.

So what does that mean for you? 
https://t.co/0mQRpIADaB",1,0,2022-07-21 11:00:02+00:00
140,1550072627280039936,"July 21st, 2022

• Weekly Initial Jobless Claims at 8:30 AM
• July Philadelphia Fed Manufacturing Index at 8:30 AM
• Weekly EIA Natural Gas Storage Report at 10:30 AM

European Central Bank Interest Rate Decision at 8:15 AM, press conference by President Lagarde at 8:45 AM.",5,0,2022-07-21 10:58:07+00:00
141,1550070587544182785,"🧐The CPI rose 9.1%, increasing much pressure on the Fed, who may aggressively raise interest rates to bolster the dollar rally and bring renewed selling pressure to risk assets, bitcoin among them. What should investors do?

🤩Learn more:
https://t.co/WevgV3LPLE https://t.co/baFScBhJNU",5,0,2022-07-21 10:50:01+00:00
142,1550065401819717634,I do trust the process and I do believe that journos are only getting drip fed information about transfers but it’s still a bit worrying that we’re still at the enquiry stage and haven’t firmed up any interest in a RW or striker (especially RW) with the season starting soon #NUFC,0,1,2022-07-21 10:29:25+00:00
143,1550063070004772865,".@BlueBayAM's senior bond manager Kaspar Hense explains what approach he expects the Fed, ECB and Bank of England will take on interest rates in the coming months.

✍️ Ian Heath for @cwselector 

https://t.co/t0AixhxLb2",0,0,2022-07-21 10:20:09+00:00
144,1550061769871220737,"Your honest opinion, why is the market pumping while the fed is about to rise the interest rate? https://t.co/nR5AbsoFWp",1,0,2022-07-21 10:14:59+00:00
145,1550059324629811200,"""Beijing has been moving to diversify its debt holdings, while the Federal Reserve's rate-hiking cycle that began earlier this year has been lowering prices of US bonds.

In June, the central bank hiked interest rates by 75 basis p…https://t.co/adjSiHXSTH https://t.co/GqNm8wOmdG",0,0,2022-07-21 10:05:16+00:00
146,1550058902662033408,"@sunny_hundal no record in recent years that increase in gov borrowing  ""spending your way out""  end up  successful. Biden tried &amp; even before Ukraine War US inflation was at 8%, now the Fed are forced into raising  interest rates aggressively. Now Biden does a U Turn suspending",0,0,2022-07-21 10:03:35+00:00
147,1550053682913452037,"@TheCryptoKennel @ExecutorNight @opinion No, the FED loans them a lot of newly printed money to a minimal interest rate. They dont want the loans to go bad. Besides they all go to the same synagogue and play golf together.",0,0,2022-07-21 09:42:51+00:00
148,1550052825488674816,"This is how you can time the market or wait things out when interest rates are increased:
 
When the Fed increases interest rates, stock prices usually fall in the short run and get on a track of recovery.",1,2,2022-07-21 09:39:26+00:00
149,1550052206568685569,"Keep in mind July 26-27 is when the fed is expected to raise interest rates, crypto and other risk assets definitely not out of the weeds. A potential pullback after this recent rally might be something to get ahead of. Either way, short/medium term volatility to be expected imo.",10,0,2022-07-21 09:36:59+00:00
150,1550052160225918976,"The Fed Needs to Act Like the Tortoise, Not the Hare

Central bankers need to act like the tortoise, not the hare, lest they overshoot and cause a recession

 by Alan S. Blinder https://t.co/2INl9JRKEe",0,0,2022-07-21 09:36:48+00:00
151,1550052135320326145,"@krugermacro hey alex, what if the fed let their balance sheets mature but at higher interest rate, doesn't that mean it would end up pulling more cash than they injected at the first place ?",0,0,2022-07-21 09:36:42+00:00
152,1550048214715613184,"@johntamny In other articles, you've flagged the narrative that is being forced down our throats: That the Fed ""creates demand"" and ""fuels growth"" by printing money, or lowering interest rates to below zero. Yet, as you've said, there's really no such thing.",1,0,2022-07-21 09:21:07+00:00
153,1550042372687421442,@gokhshteinmedia Hopefully the person will realise that a website is only as good as the content. Fed up with people that have no interest in quality and are constantly trying to over inflate this market!,1,0,2022-07-21 08:57:54+00:00
154,1550041338825289728,"* Considering the inflation prevailing in Europe. ECB may 
  increasing Interest Rate to 50bps instead of 25bps.
* USA Fed meeting should to be in-focus.
* Market is rallying , if interest rate increases by FED. 
  Market may change its direction.",0,0,2022-07-21 08:53:48+00:00
155,1550040757112737792,"According to Refinitiv data, #SP500 bank index stocks are trading at about 9 times forward.

#Fed’s interest rate hikes are not very scary, at least not for the banks that have and will likely continue to benefit from rising lending rates. https://t.co/H2D7nmiGvv",2,1,2022-07-21 08:51:29+00:00
156,1550039439078031360,@trader1sz #Bitcoin  #Btc  All you getting excited over a little mini fake ass 💩 pump is hilarious 😂!Down from $69k trend is still down! Fed raising interest rates ! Risky assets will suffer &amp; inevitable there will be many more #Crypto collapses! @naturalbabes @cryptomanran @Nishant_Bliss https://t.co/bz2qvz4NeW,3,2,2022-07-21 08:46:15+00:00
